1	file	-1	-1	Holidays	1
1	file	-1	-1	Rites of Passage	2
1	file	-1	-1	Groups/Social Customs	3
1	file	-1	-1	New Year's	1.1
1	file	-1	-1	Gifts Left	1.1.1
6	item	6	4	Bra/Underwear Freezing	5.3.5	2
6	item	6	4	The Purple Cow	5.3.6	1
6	item	6	4	Pinchy Winchy	5.3.7	3
6	item	6	4	Measuring for a Coffin	5.3.8	11
6	item	6	4	Putting Stuff in Friend's Nose while Sleeping	5.3.9	1
6	item	6	4	Spirit Writing	5.3.10	1
6	item	6	4	The Quarter "Game"	5.3.11	2
6	item	6	4	The Throne "Game"	5.3.12	1
6	item	6	4	The Pudding "Game"	5.3.13	1
6	item	6	4	The Egg "Game'	5.3.14	1
6	item	6	4	You're Late!	5.3.15	1
6	file	6	5	Telephone Pranks	5.4
6	item	6	5	Non-stop Ring	5.4.1	2
6	item	6	5	Telephone Tag	5.4.2	1
6	item	6	5	Ways the Answer the Phone	5.4.3	30
6	item	6	5	Your Cat is Sitting on Our Fence	5.4.4	1
6	item	6	5	Hatchmo	5.4.5	1
6	item	6	5	Making Reservations in Friend's Name (buisnesses calling to confirm)	5.4.6	1
6	item	6	5	Calling a Mortuary/Funeral Home	5.4.7	8
6	item	6	5	Sorry Wrong Color (when last name is a color)	5.4.8	4
6	item	6	5	Calling Local Grocery Store/Convenience Store	5.4.9	3
6	item	6	5	Pretend Survey	5.4.10	1
6	item	6	5	Pretend Police Officer	5.4.11	1
6	item	6	5	Don Who?	5.4.12	1
6	item	6	5	Calling Gas Stations	5.4.13	1
6	item	6	5	Telephone Repair Man	5.4.14	1
6	item	6	5	Is Your Refrigerator Running?	5.4.15	9
6	item	6	5	Have there been any messages for me?	5.4.16	1
6	item	6	5	This is the Phone Company...	5.4.17	1
6	item	6	5	Mr. Paul Newman	5.4.18	1
6	item	6	5	Do you have Prince Albert in a can?	5.4.19	4
6	item	6	5	Is Dr. Dreilinger in?	5.4.20	1
6	item	6	5	Do you have Pop in your refrigerator/in a bottle?	5.4.21	2
6	item	6	5	Whould you see if the light is on at the corner?	5.4.22	1
6	item	6	5	Your dog/pig is in my garden, come over and get him.	5.4.23	2
6	item	6	5	Don't ever call back here again, I hate you!	5.4.24	1
6	item	6	5	Pretend Operator	5.4.25	1
6	item	6	5	Is the bread at your bakery fresh?	5.4.26	1
6	item	6	5	Whispering Voice (scaring)	5.4.27	1
6	item	6	5	Food for Thought	5.4.28	1
6	item	6	5	Mr. Tiger	5.4.29	1
6	item	6	5	Colonel Sharp's Secretary	5.4.30	1
6	item	6	5	Hospital	5.4.31	2
6	item	6	5	White House	5.4.32	2
6	item	6	5	Offical Buisness	5.4.33	1
6	item	6	5	I love you...	5.4.34	1
6	item	6	5	You Won Money!	5.4.35	1
6	item	6	5	Goodnight Sevice	5.4.36	1
6	item	6	5	New Years	5.4.37	1
6	item	6	5	Do You Live On a Highway?	5.4.38	1
6	item	6	5	Dog Trick	5.4.39	1
6	item	6	5	Is My Mommy There?	5.4.40	1
6	item	6	5	Monitored Call	5.4.41	1
6	item	6	5	Is Dick There?	5.4.42	1
6	file	6	6	Camp Pranks	5.5
6	file	6	6	Girl's Camp Pranks	5.5.1
6	item	6	6	Tent Dropping	5.5.1.1	2
6	item	6	6	Obstacle Course Initiation	5.5.1.2	1
6	item	6	6	Tooth Paste Cookies	5.5.1.3	1
6	item	6	6	Locking the Tent Closed	5.5.1.4	1
6	item	6	6	Switched Out Cabin Locks	5.5.1.5	1
6	item	6	6	Scaring Misc.	5.5.1.6	3
6	item	6	6	The Exploding Toilet	5.5.1.7	1
6	item	6	6	Soot Face Initiation	5.5.1.8	1
6	item	6	6	Stealing Special Camp Items from Leaders	5.5.1.9	2
6	item	6	6	"Wha Ten Ah Siam" or "What an Ass I Am"	5.5.1.10	4
6	item	6	6	Chairs on the Roof	5.5.1.11	1
6	item	6	6	Raise the Bra	5.5.1.12	1
6	item	6	6	Alka-seltzer in Swimming Suit	5.5.1.13	1
6	item	6	6	The Skunk	5.5.1.14	1
6	item	6	6	The Brown Cow	5.5.1.15	1
6	item	6	6	Campers' Prayer	5.5.1.16	1
6	item	6	6	A Lesson with a Prank	5.5.1.17	1
6	item	6	6	Taping Eyes Shut	5.5.1.18	1
6	item	6	6	Bad Water	5.5.1.19	1
6	item	6	6	Pajamas Sewn Shut	5.5.1.20	1
6	item	6	6	Bathroom Mischief	5.5.1.21	2
6	item	6	6	Boys Scaring Girls on Dates	5.5.1.22	3
6	item	6	6	Man in the Window	5.5.1.23	1
6	file	6	6	Scout Camp	5.5.2
6	item	6	6	Candy Bar of Soap	5.5.2.1	1
6	item	6	6	Lock the Scout Leader's Door	5.5.2.2	1
6	item	6	6	Animal Droppings	5.5.2.3	1
6	item	6	6	Vampire at Boy Scout Camp	5.5.2.4	1
6	item	6	6	Hunt for Fake Tools	5.5.2.5	1
6	item	6	6	Really the Bunk	5.5.2.6	1
6	item	6	6	Chant to the Camping God	5.5.2.7	1
6	item	6	6	The Hangin' Judge	5.5.2.8	1
6	file	6	6	Camping Pranks among Friends/Family	5.5.3
6	item	6	6	You Shouldn't be Here!	5.5.3.1	1
6	item	6	6	Camp War	5.5.3.2	1
6	item	6	6	Tie Tent Door Shut	5.5.3.3	1
6	item	6	6	Tripping Rope Outside Tent	5.5.3.4	1
6	item	6	6	Nair	5.5.3.5	1
6	item	6	6	Bouillon Cube in Showerhead	5.5.3.6	1
6	item	6	6	LDS Ward Campout	5.5.3.7	1
6	item	6	6	4-H Leadership Camp	5.5.3.8	2
6	item	6	6	Missing Poop	5.5.3.9	1
6	item	6	6	Left Handed Smoke Shifter	5.5.3.10	1
6	item	6	6	Duck Tape Tent	5.5.3.11	1
6	file	6	7	Adolescent Miscellaneous Pranks	5.0
6	item	6	7	Leaving Goldfish on the Doorstep	5.0.1	1
6	item	6	7	Pedigree in order to Date	5.0.2	1
6	item	6	7	Don't Break the Egg	5.0.3	1
6	item	6	7	Poop Sponge	5.0.4	1
6	item	6	7	Boy Naked on the Girls' Doorstep	5.0.5	1
6	item	6	7	Duck Tape the Person	5.0.6	1
6	item	6	7	Doorbell Ditching	5.0.7	5
6	item	6	7	Chickaree/Chickereeing (stealing chickens)	5.0.8	3
6	item	6	7	Pig Belly	5.0.9	1
6	item	6	7	A Decon's Initiation	5.0.10	1
6	item	6	7	Thimble Full of Water	5.0.11	1
6	item	6	7	Blind Man's Bluff	5.0.12	1
6	item	6	7	Penny Tapping	5.0.13	1
6	item	6	7	Screeching Screen	5.0.14	5
6	item	6	7	Pretend to be Hit by a Car	5.0.15	1
6	item	6	7	The Big Foot Scare	5.0.16	1
6	item	6	7	Glue Money to Floor	5.0.17	1
6	item	6	7	Wet Willy/Shmoo	5.0.18	2
6	item	6	7	ABC Gum	5.0.19	1
6	item	6	7	Polk-a-doting (polk-a-dots everywhere!)	5.0.20	1
6	item	6	7	Drop the Coin from your Forehead to the Funnel/Magazine	5.0.21	1
6	item	6	7	The Straw Dummy	5.0.22	1
6	item	6	7	Grab Bag	5.0.23	1
6	item	6	7	Harry's Kidnap	5.0.24	1
6	item	6	7	Purse Trick	5.0.25	1
6	item	6	7	Half Eaten Hotdog	5.0.26	1
6	item	6	7	Girl's Night Out	5.0.27	1
6	item	6	7	Stop! Iraquian Terrorists!	5.0.28	1
6	item	6	7	Did you spill?/ What's that on your shirt?	5.0.29	1
6	item	6	7	You have cancer if your hand is bigger than your face	5.0.30	1
6	item	6	7	Break out of the Hospital	5.0.31	1
6	item	6	7	A Dummy in a Tree	5.0.32	1
6	item	6	7	Hanging Wallet	5.0.33	1
6	item	6	7	Caught too many fish	5.0.34	1
6	item	6	7	Uga Buga	5.0.35	1
6	item	6	7	Adams Family Prank	5.0.36	1
6	item	6	7	Saucing of Other Cars	5.0.37	1
6	item	6	7	Riding an Iorning Board to Heaven	5.0.38	1
6	item	6	7	Case of Herpes	5.0.39	1
6	item	6	7	Where Chocolate Milk Comes From	5.0.40	1
6	file	7	1	Dormitory Pranks	6.1
6	item	7	1	Deer Head on a Stick	6.1.1	1
6	item	7	1	Red Dye in the Shower	6.1.2	1
6	item	7	1	Hiding in the Bed	6.1.3	1
6	item	7	1	Glass of Water on the Ceiling	6.1.4	1
6	item	7	1	Short Sheeting	6.1.5	1
6	item	7	1	Hidding in the Dorm Lobby Couch (scare)	6.1.6	1
6	item	7	1	Snake Skin	6.1.7	1
6	item	7	1	The Gummy Rat	6.1.8	1
6	item	7	1	Dorm Room Covered in Porn	6.1.9	1
6	item	7	1	Snow in Ludstrom Hall	6.1.10	1
6	item	7	1	Jamming the Doors	6.1.11	1
6	item	7	1	Rooms Stuffed Full of Newspapers	6.1.12	1
6	item	7	1	Dorm Room Taken Outside	6.1.13	1
6	item	7	1	Rice Krispies in the Bathroom	6.1.14	1
6	item	7	1	Quarantine the Dorm	6.1.15	1
6	item	7	1	Weed Eating	6.1.16	1
6	item	7	1	Bathroom Mischief	6.1.17	1
6	item	7	1	Laundry Detergent in Sheets	6.1.18	1
6	item	7	1	Compilation of Dorm Pranks	6.1.19	1
6	file	7	2	Fraternity/Sorority Pranks	6.2
6	file	7	2	College Fraternity/Sorority Hazing Pranks	6.2.1
6	item	7	2	Pay Back	6.2.1.1	1
6	item	7	2	Pi Kappa Alphas Initiation	6.2.1.2	1
6	item	7	2	SPI Fraternity House	6.2.1.3	1
6	file	7	2	Fraternity/Sorority Rivalry Pranks	6.2.2
6	item	7	2	The Godfather's House	6.2.2.1	1
6	item	7	2	Little Red Fire Engine	6.2.2.2	2
6	item	7	2	Sigma Nu and Chi Omega's Owl	6.2.2.3	1
6	item	7	2	Toilet Papering the Sigma Chi House	6.2.2.4	1
6	item	7	2	Sigma Chis vs. Pi Kaps	6.2.2.5	1
6	item	7	2	Technical Difficulties	6.2.2.6	1
6	item	7	2	Dead Horse	6.2.2.7	1
6	file	7	2	Miscellaneous Fraternity/Sorority Pranks	6.2.0
6	item	7	2	Swimming Day	6.2.0.1	1
6	item	7	2	Upside Down Bedroom	6.2.0.2	1
6	item	7	2	Vanishing Bra	6.2.0.3	1
6	item	7	2	Bedroom Under the Sun	6.2.0.4	1
6	item	7	2	Mattress Switching	6.2.0.5	1
6	file	7	3	Roommate Pranks	6.3
6	item	7	3	Green Milk	6.3.1	2
6	item	7	3	Rotten Soup	6.3.2	1
6	item	7	3	Exlax/Ex-Lax Brownies/Cake	6.3.3	4
6	item	7	3	Take Lables off the Cans	6.3.4	3
6	item	7	3	Goldfish in the Toilet/Bathtub	6.3.5	3
6	item	7	3	Frozen Goldfish on the Windshield	6.3.6	1
6	item	7	3	A Pony in the Apartment	6.3.7	1
6	item	7	3	Bull's Eye (Lotion on Toilet)	6.3.8	1
6	item	7	3	Mischief at BYU	6.3.9	1
6	item	7	3	Blue Urine	6.3.10	1
6	item	7	3	Powered Sugar/Kool-Aid in the Sheets	6.3.11	2
6	item	7	3	Kool-Aid/Jello on the Towel	6.3.12	2
6	item	7	3	Collapsible Bed	6.3.13	1
6	item	7	3	The Prude gets the Playgirl	6.3.14	1
6	item	7	3	Finger Nails on the Pillow	6.3.15	1
6	item	7	3	Manikin Head	6.3.16	1
6	item	7	3	Stealing Furniture	6.3.17	2
6	item	7	3	Bra Freezing	6.3.18	1
6	item	7	3	Home Teaching Roommate Prank	6.3.19	1
6	item	7	3	"Bloody" Maxi Pads and/or Tampons	6.3.20	2
6	item	7	3	The Hidden Tape Recoder at Night Trick	6.3.21	1
6	item	7	3	Pee Disks	6.3.22	1
6	item	7	3	Snaps under the Toilet	6.3.23	1
6	item	7	3	Chicken Bouillon Cubes/Jello/Kool-aid in the Shower Head	6.3.24	4
6	item	7	3	Tie the Door Handles Shut	6.3.25	2
6	item	7	3	Popcorn Flood/Poporn Covered Apartment	6.3.26	5
6	item	7	3	Confetti Covered Apartment	6.3.27	2
6	item	7	3	Framed another Apartment for the Stolen Furniture Prank	6.3.28	1
6	item	7	3	No Sex Prank (acutane)	6.3.29	1
6	item	7	4	Photo Shopping Pictures	6.3.30	1
6	item	7	4	Prank War - Compilation of Pranks	6.3.31	16
6	item	7	4	Just Marry/Just Married a Car	6.3.32	2
6	item	7	4	Gorilla Scare	6.3.33	1
6	item	7	4	Sending Prank Mail to the "bootman"	6.3.34	1
6	item	7	4	Walkie Talkie Prank	6.3.35	1
6	item	7	4	"Canning" - Putting Tin Cans on the Back of a Car	6.3.36	1
6	item	7	4	Wedding Announcement Prank	6.3.37	1
6	item	7	4	Squirting Bandits (Squirt Guns)	6.3.38	1
6	item	7	4	Squirting Toilet	6.3.39	1
6	item	7	5	To Catch a Snowball	6.3.40	1
6	item	7	5	What Lies Beneath (filling the tub up with water)	6.3.41	1
6	item	7	5	Packing Peanuts in the Door	6.3.42	2
6	item	7	5	String of Shorts across the Parking Lot	6.3.43	1
6	item	7	5	Garbage Can Filled with Water	6.3.44	1
6	item	7	5	Real Police Handcuffs	6.3.45	1
6	item	7	5	Break Up Prank	6.3.46	1
6	item	7	5	Tried to take the Toilet	6.3.47	1
6	item	7	5	Staircase Full of Leaves/Snow	6.3.48	3
6	item	7	5	Spiders in the Bed	6.3.49	1
6	item	7	5	Fake Injury	6.3.50	1
6	item	7	5	House of Horrors	6.3.51	1
6	item	7	5	Turning the Gas Off	6.3.52	1
6	item	7	5	Snakes in the Toilet	6.3.53	1
6	item	7	5	Beer in the Pants	6.3.54	1
6	item	7	5	Fake Engagement	6.3.55	3
6	item	7	5	The Buffalo Club (drinking beer initiation)	6.3.56	1
6	item	7	5	Reassembled Car in Room	6.3.57	1
6	item	7	5	The Bet	6.3.58	1
6	item	7	5	Methylene Blue	6.3.59	1
6	item	7	5	Water Bed	6.3.60	1
6	item	7	5	Car Backfire	6.3.61	1
6	item	7	5	Tooth Soap	6.3.62	1
6	item	7	5	Spray Paint Hair	6.3.63	1
6	item	7	5	Chastity Belt	6.3.64	1
6	item	7	5	Food Colored Food	6.3.65	1
6	item	7	5	Alarm Clock under Bed	6.3.66	1
6	item	7	5	Chester and Elmo for Ransom	6.3.67	1
6	item	7	5	Pig Fetus in Bed	6.3.68	1
6	item	7	5	Dried Cream of Wheat on Car	6.3.69	1
6	item	7	6	Live Snake in Apartment	6.3.70	1
6	item	7	6	Rearrange Furniture	6.3.71	3
6	item	7	6	The Library Book Prank	6.3.72	1
6	item	7	6	Hidding in Bushes to Scare a Roommate on a Date	6.3.73	1
6	item	7	6	A Fiberglass Surprise	6.3.74	1
6	item	7	6	Deer Carcass in the Swimming Pool	6.3.75	1
6	item	7	6	Garbage Can Full of Water Against Door	6.3.76	1
6	item	7	6	Cup of Water ontop of Door	6.3.77	1
6	item	7	6	Rotten Egg	6.3.78	1
6	item	7	6	Cups of water leading to door/lining the closet	6.3.79	2
6	item	7	6	Rotten Meat	6.3.80	1
6	item	7	6	The John Cocktosen Story (scare)	6.3.81	1
6	item	7	6	Frozen Underwear	6.3.82	1
6	item	7	6	Take Everything out of the Bathroom	6.3.83	1
6	item	7	6	Meet a War Hero	6.3.84	1
6	item	7	6	Heart Attack (put paper hearts everywhere)	6.3.85	1
6	item	7	6	Checky Cheeky	6.3.86	1
6	item	7	6	Fake Scholarship	6.3.87	1
6	item	7	6	Money Scam	6.3.88	1
6	item	7	6	The Missing ID	6.3.89	1
6	item	7	6	Alarm Clock Prank (roommates act like they are getting ready for the day, but it is really midnight)	6.3.90	1
6	item	7	6	Leaving Date at the Morgue	6.3.91	1
6	item	7	6	True Viking Night at BYU Idaho	6.3.92	1
6	item	7	6	Oreos Everywhere!	6.3.93	1
6	item	7	6	The Wild Mongoose	6.3.94	1
6	item	7	6	Bear Prank	6.3.95	1
6	item	7	6	Wrong Room	6.3.96	1
6	item	7	6	Eggs on Head	6.3.97	1
6	item	7	6	The Love Letter	6.3.98	1
6	item	7	6	The Courtship Question	6.3.99	1
6	item	7	7	Pig Hearts (my heart bleeds for you)	6.3.100	1
6	item	7	7	Room Relocation	6.3.101	1
6	item	7	7	Watermelon Baby	6.3.102	1
6	item	7	7	Pennied In/Penny Locking	6.3.103	2
6	item	7	7	Saran Wrapped Toilet	6.3.104	1
6	item	7	7	Engagement Ring	6.3.105	1
6	item	7	7	Snow Packed Door/Snow Packing a Door	6.3.106	2
6	item	7	7	Freezer Burns	6.3.107	1
6	item	7	7	Fish Head on Door Handle	6.3.108	1
6	item	7	7	Stealing Toilets	6.3.109	1
6	item	7	7	Paper-mache a Car	6.3.110	1
6	item	7	7	Fighting Hairs (water in the face)	6.3.111	1
6	item	7	7	Honking Horn	6.3.112	1
6	item	7	7	PacMan	6.3.113	1
6	item	7	7	Breaking In	6.3.114	1
6	item	7	7	Gus	6.3.115	1
6	item	7	7	Eviction Notice	6.3.116	1
6	item	7	7	Kiss Cam	6.3.117	1
6	item	7	7	Apartment and Car Sabotage	6.3.118	1
6	item	7	7	Apartment Covered in Styrofoam	6.3.119	1
6	item	7	7	Shower Cutouts	6.3.120	1
6	item	7	7	Sleep in Your Roommate's Bed	6.3.121	1
6	item	7	7	Lindy or Swing Bomb	6.3.122	1
6	item	7	7	Pledging our Support	6.3.123	1
6	item	7	7	Rice Filled Clothes and Shoes	6.3.124	1
6	item	7	7	Stealing Flasher Barricades	6.3.125	1
6	item	7	7	Moving Rommate to Balcony	6.3.126	1
6	item	7	7	Don't Trust Every Book	6.3.127	1
6	item	7	7	Shredded Paper Trap	6.3.128	1
6	item	7	7	Paint Thinner on a Rag	6.3.129	1
6	item	7	8	Initiations	6.3.130	2
6	item	7	8	Pranks on Campus/to the University	6.3.131	1
6	item	7	8	Getting out of Class	6.3.132	1
6	item	7	8	Smells like Poop	6.3.133	1
6	item	7	8	Prank Guidelines	6.3.134	1
6	item	7	8	Picking-up Roommate from Airport	6.3.135	1
6	item	7	8	UFO's and Airplanes	6.3.136	1
6	item	7	8	Dead Friends	6.3.137	1
6	item	7	8	Pron Presentation	6.3.138	1
6	file	7	9	University/Sports Team Rivalries	6.4
6	item	7	9	USU vs. UNLV Basketball	6.4.1	1
6	item	7	9	USU College of Engineering and USU Foresters	6.4.2	14
6	file	7	10	College Age Miscellaneous Pranks	6.0
6	item	7	10	Drinking Beer Through a Staw	6.0.1	1
6	item	7	10	Match Balanced on a Nickel	6.0.2	1
6	item	7	10	The Cake	6.0.3	1
6	item	7	10	Have you changed the air in your tires yet this year?	6.0.4	1
6	item	7	10	Bar Prank	6.0.5	1
6	item	7	10	How to Find a Husband	6.0.6	1
6	item	8	1	Greenie Initiation Pranks	7.1	20
6	item	8	1	The Bullet Proof Missionary	7.2	1
6	item	8	1	Rude Awakenings	7.3	2
6	item	8	1	Blue Urine	7.4	1
6	item	8	1	Swindled by a Stranger	7.5	1
6	item	8	1	Jokes with the Language	7.6	2
6	item	8	1	Transfer Hoax	7.7	1
6	item	8	1	Members Offering a Beer or Coffee to the Greenie	7.8	1
6	item	8	1	Elders Vs. Sisters	7.9	2
6	item	8	1	Trash the Elder's Apartment	7.10	1
6	item	8	1	The Break-in	7.11	1
6	item	8	1	Cat's Milk	7.12	1
6	item	8	1	The Civil Defence Drill	7.13	1
6	item	8	1	Dog Mumps	7.14	1
6	item	8	1	Missionary Astray	7.15	1
6	item	8	1	Fake Robbery	7.16	1
6	item	8	1	Colored Rice	7.17	1
6	item	8	1	Missionary Prank War	7.18	1
6	item	8	1	LalaPalooza	7.19	1
6	file	8	2	Initiation into Occupation	8.1
6	item	8	2	Initiation at the DI	8.1.1	1
6	item	8	2	Fighter Pilot Initiation	8.1.2	1
6	item	8	2	Fruit Stand Initiation	8.1.3	1
6	item	8	2	Initiation at Sizzler	8.1.4	1
6	item	8	2	Mechanic Shop Initiation	8.1.5	1
6	item	8	2	Capitol Theatre	8.1.6	1
6	item	8	2	Grocery Store	8.1.7	1
6	item	8	2	Idaho Army National Guard	8.1.8	1
6	item	8	2	Dishwasher	8.1.9	1
6	item	8	2	Fool's Erand	8.1.10	13
6	item	8	2	Smith's	8.1.11	1
6	item	8	2	McDonalds	8.1.12	1
6	item	8	2	Fireman's Initiation	8.1.13	1
6	item	8	2	Initiation into the Alpha Company	8.1.14	1
6	item	8	2	Crystal Hot Springs	8.1.15	1
6	item	8	2	A Welder's Initiation	8.1.16	1
6	item	8	2	Cottonwood Mill and Cabinet	8.1.17	1
6	item	8	2	Weber Basin	8.1.18	1
6	item	8	2	Working for the Radio	8.1.19	1
6	item	8	2	Welcoming Swimming Pool Staff	8.1.20	1
6	item	8	2	Tooele Cinema 6	8.1.21	2
6	item	8	2	Allen's Grocery Initiation	8.1.22	1
6	item	8	2	MKB Wire Stretcher Initiation	8.1.23	1
6	item	8	2	JC Penneys	8.1.24	1
6	item	8	2	A Welder's Initiation	8.1.25	1
6	item	8	2	Weathersheild	8.1.26	1
6	item	8	2	Dairy Farm Initiations	8.1.27	1
6	item	8	2	Herff Jones Initiation	8.1.28	1
6	item	8	2	XAM Animation Company	8.1.29	1
6	item	8	2	Fat Jacks	8.1.30	1
6	item	8	2	Pete's Spudnut	8.1.31	2
6	item	8	2	Army National Guard	8.1.32	1
6	item	8	2	Jackson Hold Restaurant	8.1.33	1
6	item	8	2	Papa Murphy's	8.1.34	1
6	item	8	2	Initiation Pranks at a Hospital	8.1.35	1
6	item	8	2	Hercules Powder Company	8.1.36	1
6	item	8	2	Civilian Conservation Corps	8.1.37	1
6	item	8	2	USU Catering	8.1.38	1
6	item	8	2	Construction Initiation	8.1.39	1
6	item	8	2	Six Flags	8.1.40	1
6	item	8	2	Arlys Initiation	8.1.41	1
6	item	8	2	Butchering Plant	8.1.42	1
6	file	8	3	Pranks in the Workplace	8.2
6	item	8	3	Mortuary	8.2.1	2
6	item	8	3	Hospital	8.2.2	9
6	item	8	3	On a Ship	8.2.3	2
6	item	8	3	In a Office	8.2.4	3
6	item	8	3	Military	8.2.5	14
6	item	8	3	Millville Elementary	8.2.6	1
6	item	8	3	Working at a Summer Camp	8.2.7	1
6	item	8	3	Working Construction	8.2.8	1
6	item	8	3	National Forest Service/Park Rangers	8.2.9	21
6	item	8	3	Cowboy Pranks	8.2.10	1
6	item	8	3	Working at USU	8.2.11	1
6	item	8	3	LeBeau's	8.2.12	1
6	item	8	3	McDonalds	8.2.13	1
6	item	8	3	Sizzlers	8.2.14	2
6	item	8	3	Panderosa Steakhouse	8.2.15	1
6	item	8	3	Grocery Store	8.2.16	1
6	item	8	3	Rio Algom Corp	8.2.17	1
6	item	8	3	Thiokol	8.2.18	1
6	item	8	3	Deseret Book	8.2.19	2
6	item	8	4	Hot Shot Crew	8.2.20	3
6	item	8	4	Veneer Splicer	8.2.21	1
6	item	8	4	Gossner	8.2.22	1
6	item	8	4	At a Newspaper Company	8.2.23	1
6	item	8	4	Lumber Company	8.2.24	1
6	item	8	4	Fast Food	8.2.25	1
6	item	8	4	At the Site	8.2.26	1
6	item	8	4	At a Newspaper Company	8.2.27	1
6	item	8	4	Community Service	8.2.28	1
6	item	8	4	Nursing Home	8.2.29	1
6	item	8	4	Hotel	8.2.30	1
6	item	8	4	Prank on Manager	8.2.31	1
6	item	8	4	Diced Fingers	8.2.32	1
6	item	8	4	Mines	8.2.33	3
6	item	8	4	Big Trails Canyon	8.2.34	1
6	item	8	4	Police Officer	8.2.35	1
6	file	8	5	April Fool's Day	9.1
6	item	8	5	Punch Covered Towels	9.1.1	1
6	item	8	5	April Fool's Dinner	9.1.2	1
6	item	8	5	April Fool's Robber	9.1.3	1
6	item	8	5	A Fake Accident/Something Broke	9.1.4	3
6	item	8	5	Involving Police to Scare Prankster	9.1.5	2
6	item	8	5	Sewing the Openings of Socks and Underwear Closed	9.1.6	1
6	item	8	5	Lie about Lunch	9.1.7	1
6	item	8	5	Run a Bicycle up a Flagpole	9.1.8	1
6	item	8	5	Wallet Sewn into Pants	9.1.9	1
6	item	8	5	Kitchen Sink Sprayer Tied with a Rubberband	9.1.10	1
6	item	8	5	Chicken Sandwiches	9.1.11	1
6	item	8	5	Salt in the Sugar Bowl/Shaker Trick	9.1.12	3
6	item	8	5	Flour and Water Suprise	9.1.13	1
6	item	8	5	We're Pregnant!	9.1.14	1
6	item	8	5	Suprise Visit	9.1.15	1
6	item	8	5	Stealing Cows	9.1.16	1
6	item	8	5	False Trip	9.1.17	1
6	item	8	5	A Skeleton in the Shower	9.1.18	1
6	item	8	5	The Joking DJ	9.1.19	1
6	item	8	5	We're having a baby!	9.1.20	2
6	item	8	5	A Day of Pranks	9.1.21	1
6	item	8	5	Eat your heart out!	9.1.22	1
6	item	8	5	I hit your car!	9.1.23	1
6	item	8	5	There is a moose on your lawn!	9.1.24	1
6	item	8	5	Colorful April Fools (putting food coloring in everything)	9.1.25	1
6	item	8	5	Where is my phone call?	9.1.26	1
6	item	8	5	Painted the Guy's Fingernails	9.1.27	1
6	item	8	5	April Fools Alarm Clock	9.1.28	1
6	item	8	5	I'm having my baby right now!	9.1.29	1
6	item	8	5	Setting the Clock ahead	9.1.30	1
6	item	8	5	Rubbing Alcohal in Contact Solution	9.1.31	1
6	item	8	5	We're engaged!/Fake Engagement	9.1.32	3
6	item	8	5	Carp of the Year!	9.1.33	1
6	item	8	5	Fired from Job	9.1.34	1
6	item	8	5	The Boggle Debacle	9.1.35	1
6	item	8	5	The Quarantined Street	9.1.36	1
6	item	8	5	Lost Can	9.1.37	1
6	item	8	5	Weekend of April Fool's	9.1.38	1
6	item	8	5	Half a Mustache	9.1.39	1
6	item	8	5	The Missing Bow	9.1.40	1
6	item	8	5	April Fool's Meal	9.1.41	1
6	item	8	5	Sugar in Bed	9.1.42	1
6	item	8	5	Here Comes the Bus!	9.1.43	1
6	item	8	5	Reverse April Fools	9.1.44	1
6	item	8	5	The Rose Passing	9.1.45	1
6	item	8	5	Monopoly Money	9.1.46	1
6	item	8	5	Steal Everything!	9.1.47	1
6	item	8	5	The Power Went Out	9.1.48	1
6	file	8	6	Halloween Pranks	9.2
6	item	8	6	Trick or Treat Outhouse Tipping	9.2.1	3
6	item	8	6	Stuffed Costume on Porch Scare	9.2.2	2
6	item	8	6	Smashing Pumpkins	9.2.3	1
6	item	8	6	Throwing Pumpkin Guts on Cars	9.2.4	1
6	item	8	6	Throwing Tomatos out of the Car	9.2.5	1
6	item	8	6	Wagon in a Tree	9.2.6	1
6	item	8	6	Christmas Halloween	9.2.7	1
6	item	8	6	Rainbow Paint	9.2.8	1
6	item	8	6	Putting a Cow on the Roof	9.2.9	1
6	item	8	6	Not-so-Nice Trick or Treating	9.2.10	1
6	item	8	6	Putting a Car on the Roof/Haystack	9.2.11	4
6	item	8	6	Night of the Homicidal Maniac (Halloween Scare)	9.2.12	1
6	item	8	6	Dress up Scary	9.2.13	2
6	item	8	6	Flaming Bag of Dog Poop (Halloween Style)	9.2.14	1
6	item	8	6	Halloween Cow	9.2.15	1
6	item	8	6	Skeleton Prank	9.2.16	1
6	item	8	6	Mousetraps in the Apples	9.2.17	1
6	item	8	6	Put a Live Chicken in Someone's House	9.2.18	1
6	item	8	6	The Halloween Mummy	9.2.19	1
6	item	8	6	Put Outhouse on the Front Steps	9.2.20	1
6	file	8	7	Thanksgiving Pranks	9.3
6	item	8	7	Stealing Thanksgiving Dinner	9.3.1	1
6	file	8	7	Christmas Pranks	9.4
6	item	8	7	No Money for Presents	9.4.1	1
6	item	8	7	Tumbleweed Christmas Tree	9.4.2	1
6	item	8	7	The Girls that Hate Christmas	9.4.3	2
6	item	8	7	Propped Up with Nowhere to Go	9.4.4	1
6	item	8	7	Bicycle Box Built for Two	9.4.5	1
6	item	8	7	Christmas Cards	9.4.6	1
6	item	8	7	Booby-trapped Door (sneeking to see presents)	9.4.7	1
6	item	8	7	Christmas Trees all over Lawn	9.4.8	1
6	item	8	7	Christmas Treating	9.4.9	1
6	item	8	7	Christmas Treeing	9.4.10	1
